date,close,high,low,open,volume,close_minmax,open_minmax,change_open_to_close,change_close_to_close
2010-08-24,1.2799999713897705,1.3140000104904175,1.2633329629898071,1.2833329439163208,10096500,0.0004733997037118673,0.000436652257186115,-0.0025971222373354875,-0.04619972867894784
2010-08-25,1.3266669511795044,1.3320000171661377,1.237333059310913,1.2773330211639404,7549500,0.000570864890473229,0.00042401615869658695,0.03862260600654444,0.0364585787756424
2010-08-26,1.3166669607162476,1.3513330221176147,1.3066669702529907,1.3259999752044678,6507000,0.0005499796533632935,0.0005265108823490647,-0.00703847259633702,-0.0075376796372036425
2010-08-27,1.3133330345153809,1.324666976928711,1.2999999523162842,1.3166669607162476,5694000,0.0005430166628016555,0.0005068551475763869,-0.0025320952832697283,-0.0025320952832696975
2010-08-30,1.324666976928711,1.3459999561309814,1.307332992553711,1.3133330345153809,10992000,0.000566687892845575,0.000499833753873567,0.008629907354391871,0.008629907354391841
2010-08-31,1.2986669540405273,1.3193329572677612,1.2886669635772705,1.3106670379638672,3016500,0.0005123861767710764,0.0004942190490868589,-0.009155707419011682,-0.01962759194651742
2010-09-01,1.363332986831665,1.3793330192565918,1.3066669702529907,1.3079999685287476,7423500,0.0006474428483513333,0.0004886020847605746,0.042303531830476,0.04979416207515186
2010-09-02,1.4040000438690186,1.4160000085830688,1.3539999723434448,1.3580000400543213,7306500,0.0007323770422297328,0.0005939044118663593,0.03387334496165201,0.029829144772519856
2010-09-03,1.4033329486846924,1.4199999570846558,1.3773330450057983,1.391332983970642,6519000,0.0007309837967910757,0.0006641050427170552,0.008624797120675104,-0.00047513900532925035
2010-09-07,1.369333028793335,1.399999976158142,1.3666670322418213,1.3739999532699585,3651000,0.0006599740902059608,0.0006276009255650537,-0.0033965972600776316,-0.024227978059821575
2010-09-08,1.3933329582214355,1.3966670036315918,1.3733329772949219,1.3773330450057983,4326000,0.00071009855968114,0.0006346205618482034,0.01161658995524198,0.017526729380981543
2010-09-09,1.380666971206665,1.4033329486846924,1.3793330192565918,1.399999976158142,5643000,0.0006836453202498803,0.0006823581055328675,-0.013809289486225835,-0.009090423749782306
2010-09-10,1.3446669578552246,1.3953330516815186,1.3173329830169678,1.3833329677581787,5799000,0.0006084583670654462,0.0006472566603377315,-0.027951339846700833,-0.026074364131400518
2010-09-13,1.3813329935073853,1.3933329582214355,1.3666670322418213,1.3926670551300049,5412000,0.0006850363249435503,0.0006669146546499853,-0.008138385682974024,0.02726774495198714
2010-09-14,1.4079999923706055,1.440000057220459,1.3686670064926147,1.369333028793335,9820500,0.000740731037485041,0.0006177721794688797,0.028237808308285737,0.01930526454414827
2010-09-15,1.4653329849243164,1.4666670560836792,1.3860000371932983,1.3986669778823853,10269000,0.0008604724660500084,0.0006795507531395133,0.047663960110694154,0.04071945515935771
2010-09-16,1.3960000276565552,1.5440000295639038,1.3893330097198486,1.476667046546936,40267500,0.0007156688027474513,0.0008438222930429544,-0.05462776397632359,-0.04731549619170161
2010-09-17,1.348667025566101,1.4213329553604126,1.3200000524520874,1.401332974433899,17977500,0.0006168126112924195,0.0006851654579262215,-0.03758275144354859,-0.033906161284188
2010-09-20,1.4040000438690186,1.4233330488204956,1.343999981880188,1.378000020980835,14212500,0.0007323770422297328,0.000636025242284692,0.018867940850739073,0.041027931471588897
2010-09-21,1.3846670389175415,1.4366669654846191,1.378000020980835,1.3926670551300049,11940000,0.0006919995644768537,0.0006669146546499853,-0.005744385338185932,-0.013769946116383935
2010-09-22,1.324666976928711,1.3966670036315918,1.3200000524520874,1.391332983970642,14443500,0.000566687892845575,0.0006641050427170552,-0.04791520635964298,-0.04333176157333496
2010-09-23,1.3040000200271606,1.3426669836044312,1.2999999523162842,1.3259999752044678,10021500,0.0005235244221587119,0.0005265108823490647,-0.01659121839268116,-0.015601624605655506
2010-09-24,1.340000033378601,1.3459999561309814,1.309999942779541,1.3300000429153442,8683500,0.000598711375343146,0.000534935199068703,0.007518789579387513,0.02760737177802386
2010-09-27,1.3686670064926147,1.3873330354690552,1.3366669416427612,1.3600000143051147,6279000,0.0006585830855122906,0.000598116444696202,0.006372788306129803,0.021393262985027306
2010-09-28,1.4266669750213623,1.4326670169830322,1.3839999437332153,1.4026670455932617,18217500,0.0007797175105442501,0.0006879750698591516,0.017110211224752737,0.042376975738883216
2010-09-29,1.4653329849243164,1.4686670303344727,1.408666968345642,1.4126670360565186,29539500,0.0008604724660500084,0.000709035485068318,0.037281218803558724,0.02710233753211755
2010-09-30,1.3606669902801514,1.476667046546936,1.3459999561309814,1.4666670560836792,32937000,0.0006418748460300091,0.0008227618778337881,-0.07227275294951474,-0.07142812979779545
2010-10-01,1.3733329772949219,1.3833329677581787,1.3539999723434448,1.3793330192565918,8965500,0.0006683280854612689,0.000638832594678046,-0.004349958913405638,0.009308660462294727
2010-10-04,1.3993330001831055,1.4113329648971558,1.3533329963684082,1.3619999885559082,9654000,0.0007226298015357675,0.0006023284775260447,0.027410434611516002,0.018932060409265317
2010-10-05,1.4079999923706055,1.418666958808899,1.4006669521331787,1.409999966621399,4980000,0.000740731037485041,0.0007034185207420337,-0.0014184214880414057,0.006193659540913998
2010-10-06,1.3639999628067017,1.4173330068588257,1.3546669483184814,1.4040000438690186,4701000,0.0006488358448183253,0.0006907824222525057,-0.028490085336527644,-0.03125002116642228
2010-10-07,1.3619999885559082,1.3760000467300415,1.3559999465942383,1.3713330030441284,2115000,0.0006446588471906712,0.0006219842122987225,-0.006805797328221879,-0.00146625682208823
2010-10-08,1.3619999885559082,1.3860000371932983,1.3593330383300781,1.3619999885559082,4017000,0.0006446588471906712,0.0006023284775260447,0.0,0.0
2010-10-11,1.3493330478668213,1.3799999952316284,1.3380000591278076,1.3626669645309448,2568000,0.0006182036159860896,0.0006037331579625333,-0.00978516175352744,-0.009300250216974892
2010-10-12,1.3493330478668213,1.3519999980926514,1.335332989692688,1.3466670513153076,3660000,0.0006182036159860896,0.0005700366442638389,0.0019796998440778347,0.0
2010-10-13,1.369333028793335,1.3899999856948853,1.3573329448699951,1.3760000467300415,4773000,0.0006599740902059608,0.0006318132094548494,-0.004845216359221934,0.014822123387648434
2010-10-14,1.3833329677581787,1.4019999504089355,1.3600000143051147,1.399999976158142,4422000,0.0006892133225712045,0.0006823581055328675,-0.01190500620271489,0.01022391096282882
2010-10-15,1.369333028793335,1.3933329582214355,1.350000023841858,1.3926670551300049,4270500,0.0006599740902059608,0.0006669146546499853,-0.016754920891333715,-0.01012044048045202
2010-10-18,1.348667025566101,1.3760000467300415,1.3480000495910645,1.3680000305175781,2442000,0.0006168126112924195,0.0006149648270755257,-0.014132313245755174,-0.015092021292617885
2010-10-19,1.3366669416427612,1.3606669902801514,1.3333330154418945,1.3466670513153076,3678000,0.0005917501275831647,0.0005700366442638389,-0.007425821893228283,-0.008897736576826909
2010-10-20,1.3766670227050781,1.3793330192565918,1.3359999656677246,1.343999981880188,4687500,0.0006752913249945721,0.0005644196799375546,0.024305834274782206,0.029925241521389756
2010-10-21,1.3833329677581787,1.3966670036315918,1.363332986831665,1.3739999532699585,6256500,0.0006892133225712045,0.0006276009255650537,0.006792587194787552,0.004842089585324949
2010-10-22,1.3813329935073853,1.3953330516815186,1.3700000047683716,1.3786669969558716,2416500,0.0006850363249435503,0.0006374299227211806,0.0019337494532038943,-0.0014457649007199036
2010-10-25,1.3899999856948853,1.3986669778823853,1.3819999694824219,1.3960000276565552,1777500,0.0007031375608928239,0.0006739340398731821,-0.004298024242694396,0.006274368474681324
2010-10-26,1.4240000247955322,1.4579999446868896,1.3673330545425415,1.386667013168335,9913500,0.000774147516449604,0.0006542783051005043,0.026922838195953546,0.02446046003637159
2010-10-27,1.399999976158142,1.425333023071289,1.3766670227050781,1.4166669845581055,5347500,0.0007240227980027594,0.0007174595507280034,-0.011764944465874063,-0.01685396644626902
2010-10-28,1.4126670360565186,1.4333330392837524,1.397333025932312,1.4259999990463257,3363000,0.0007504782781790064,0.0007371152855006811,-0.009349903926173837,0.009047900081496474
2010-10-29,1.4559999704360962,1.4566669464111328,1.4033329486846924,1.4093329906463623,4209000,0.0008409802254070648,0.0007020138403055451,0.03311281301116141,0.030674556193044822
2010-11-01,1.4273329973220825,1.5166670083999634,1.420667052268982,1.4626669883728027,6837000,0.0007811085152379201,0.0008143375611141498,-0.024157235605644454,-0.019688855560503482
2010-11-02,1.4166669845581055,1.4586670398712158,1.4033329486846924,1.4453330039978027,4837500,0.0007588322734343144,0.0007778314354825251,-0.019833505054134115,-0.007472687021170432
2010-11-03,1.4513330459594727,1.5,1.4106669425964355,1.418666958808899,5589000,0.0008312332336847647,0.000721671583557846,0.023025902554324594,0.024470155498245383
2010-11-04,1.659999966621399,1.6886670589447021,1.476667046546936,1.5066670179367065,28110000,0.001267039460804415,0.0009070035386704535,0.10176963247969216,0.14377604178645087
2010-11-05,1.6293330192565918,1.664667010307312,1.581333041191101,1.6579999923706055,15165000,0.0012029907530076162,0.0012257173702612558,-0.017290092428182514,-0.01847406504906357
2010-11-08,1.6653330326080322,1.6666669845581055,1.6019999980926514,1.6333329677581787,7642500,0.0012781777061920503,0.0011737675426867961,0.019591880823770436,0.022094938803772557
2010-11-09,1.6419999599456787,1.7126669883728027,1.6033329963684082,1.6666669845581055,14346000,0.0012294459842121979,0.001243970433077068,-0.014800211944539654,-0.014011054969474968
2010-11-10,1.957332968711853,1.9980000257492065,1.6033329963684082,1.6319999694824219,45907500,0.0018880270779511666,0.001170960190293442,0.1993462042359035,0.1920420319478
2010-11-11,1.869333028793335,1.940000057220459,1.8220000267028809,1.9066669940948486,29179500,0.0017042369415894004,0.0017494209002169663,-0.01958074766969846,-0.04495910574501383
2010-11-12,1.9893330335617065,2.0333330631256104,1.8713330030441284,1.8833329677581787,40936500,0.0019548600358802928,0.0017002784250358608,0.05628323170581184,0.06419402156812715
2010-11-15,2.053333044052124,2.196000099182129,2.01466703414917,2.01466703414917,39343500,0.0020885257027668793,0.0019768736857479065,0.01919225819828012,0.032171591890691076
2010-11-16,1.9780000448226929,2.0933330059051514,1.8946670293807983,2.066667079925537,20214000,0.001931190797609695,0.002086388045683534,-0.04290339550288813,-0.0366881541441354
2010-11-17,1.965999960899353,2.049999952316284,1.9073330163955688,2.0133330821990967,11250000,0.0019061283139004401,0.0019740643248749292,-0.02350983139264928,-0.006066776365728277
2010-11-18,1.9926669597625732,2.049333095550537,1.9279999732971191,2.0446670055389404,14341500,0.001961823026441931,0.0020400549313754055,-0.02543203643209415,0.01356408921342056
2010-11-19,2.065999984741211,2.0913329124450684,1.9800000190734863,2.010667085647583,17257500,0.002114980933971461,0.001968449620088221,0.027519672196656395,0.03680144573048749
2010-11-22,2.2266669273376465,2.2300000190734863,2.0999999046325684,2.1046669483184814,22945500,0.0024505379731690874,0.0021664174226304037,0.057966406094150255,0.07776715575172699
2010-11-23,2.3046669960021973,2.378667116165161,2.1459999084472656,2.2193329334259033,23667000,0.002613443121392583,0.002407908978607737,0.03845032049543232,0.03502996685625215
2010-11-24,2.3646669387817383,2.3980000019073486,2.2886669635772705,2.351332902908325,21375000,0.002738754544052197,0.0026859066602166956,0.005670841358499443,0.02603410509354287
2010-11-26,2.3546669483184814,2.4000000953674316,2.316667079925537,2.373332977294922,5259000,0.002717869306942261,0.0027322397745248236,-0.007864901029486221,-0.004228921333170432
2010-11-29,2.2886669635772705,2.396667003631592,2.2219998836517334,2.3606669902801514,17184000,0.00258002664242802,0.0027055646545289494,-0.030499865927441243,-0.02802943524065815
2010-11-30,2.355333089828491,2.355333089828491,2.2273330688476562,2.249332904815674,33339000,0.0027192605606075966,0.0024710902242352363,0.04712516532607421,0.029128801748865785
2010-12-01,2.2899999618530273,2.427999973297119,2.2300000190734863,2.3913331031799316,19488000,0.0025828106435886824,0.0027701488231732666,-0.04237516772220238,-0.027738381572273152
2010-12-02,2.1566669940948486,2.2866671085357666,2.0799999237060547,2.2673330307006836,30105000,0.0023043413133995386,0.0025089992728836792,-0.04880890240091257,-0.058224004357750325
2010-12-03,2.0993330478668213,2.1500000953674316,2.058000087738037,2.134000062942505,17401500,0.002184597893061249,0.002228194238881367,-0.016245086247974307,-0.026584515080451898
2010-12-06,2.02066707611084,2.0966670513153076,1.9706670045852661,2.0899999141693115,19116000,0.0020203019891157485,0.00213552801026511,-0.03317360808889249,-0.03747188748155783
2010-12-07,2.1040000915527344,2.1600000858306885,2.00333309173584,2.0326669216156006,19669500,0.0021943451337552147,0.0020147822322764434,0.03509338848316422,0.04124034900508433
2010-12-08,2.1579999923706055,2.1659998893737793,2.101332902908325,2.1653330326080322,9900000,0.0023071253145602005,0.00229418283690222,-0.0033865646193899737,0.025665350982955415
2010-12-09,2.136667013168335,2.181333065032959,2.109999895095825,2.167332887649536,6090000,0.0022625708391796674,0.0022983946186721097,-0.014149129861845168,-0.009885532566121902
2010-12-10,2.101332902908325,2.194667100906372,2.0753331184387207,2.136667013168335,6441000,0.002188774641717238,0.0022338109521476985,-0.01653702240089107,-0.016537022400891055
2010-12-13,2.0366671085357666,2.118000030517578,2.0266671180725098,2.109333038330078,6156000,0.0020537184680803114,0.0021762444113069073,-0.03444971869015045,-0.0307737028640529
2010-12-14,1.9019999504089355,2.0260000228881836,1.8506669998168945,2.0193328857421875,26485500,0.0017724626470138533,0.0019867001723045045,-0.05810480092791996,-0.06612133989027202
2010-12-15,1.9733330011367798,1.9980000257492065,1.9019999504089355,1.9113329648971558,11143500,0.0019214435569157296,0.0017592476378335171,0.032438113807637954,0.03750423374748646
2010-12-16,2.053999900817871,2.060667037963867,1.976667046546936,2.0,11851500,0.002089918450262206,0.0019459842733826132,0.026999950408935547,0.040878503341616135
2010-12-17,2.0906670093536377,2.1026670932769775,2.047333002090454,2.0893330574035645,12195000,0.0021664986488852977,0.0021341235808885746,0.0006384582608054639,0.017851562953419053
2010-12-20,2.113332986831665,2.1459999084472656,2.0840001106262207,2.109333038330078,7851000,0.0022138371254264927,0.0021762444113069073,0.001896309605406647,0.010841505307454424
2010-12-21,2.1506669521331787,2.179332971572876,2.114000082015991,2.119999885559082,11665500,0.002291810071544911,0.0021987092558926093,0.014465598221487273,0.017665917077026805
2010-12-22,2.175333023071289,2.190666913986206,2.113332986831665,2.1500000953674316,12499500,0.002343325794685426,0.0022618910036400143,0.011782756548914508,0.011469033321800381
2010-12-23,2.00600004196167,2.1653330326080322,1.9946670532226562,2.0840001106262207,23289000,0.001989669511311848,0.0021228921628355353,-0.03742805399425462,-0.07784232543417324
2010-12-27,1.7033330202102661,1.9053330421447754,1.670667052268982,1.8680000305175781,139528500,0.0013575416570041387,0.001667986591773655,-0.08815150300703513,-0.15088086511475107
2010-12-28,1.7606669664382935,1.7833329439163208,1.6666669845581055,1.7233330011367798,60844500,0.0014772850773424279,0.0013633115306292461,0.021663813828718355,0.033659857202175125
2010-12-29,1.848667025566101,1.8673330545425415,1.7666670083999634,1.8020000457763672,49788000,0.0016610754626758591,0.0015289877509691758,0.025897324419671727,0.04998109285018604
2010-12-30,1.7666670083999634,1.8600000143051147,1.7586669921875,1.8466670513153076,30616500,0.0014898163191970552,0.0016230584089619682,-0.04332131385479769,-0.04435629349802872
2010-12-31,1.775333046913147,1.8166669607162476,1.7666670083999634,1.7713329792022705,21268500,0.001507915563373007,0.0014644015738452354,0.002258224601383483,0.004905303869930933
2011-01-03,1.7746670246124268,1.7999999523162842,1.726667046546936,1.7893329858779907,19245000,0.0015065245586793367,0.0015023103714337253,-0.008196328677396881,-0.0003751534405773693
2011-01-04,1.777999997138977,1.7966669797897339,1.7346669435501099,1.7773330211639404,17811000,0.001513485557467653,0.0014770379233947162,0.00037526786882057233,0.0018780833138420938
2011-01-05,1.7886669635772705,1.7933330535888672,1.746000051498413,1.7653330564498901,21700500,0.0015357637910445804,0.0014517654753557073,0.013217849766154149,0.005999418703857007
2011-01-06,1.858667016029358,1.8666670322418213,1.7873330116271973,1.7886669635772705,30918000,0.0016819606997857948,0.00150090769947686,0.03913531913849953,0.03913531913849955
2011-01-07,1.8826669454574585,1.9053330421447754,1.8600000143051147,1.8666670322418213,33718500,0.0017320851692609741,0.0016651792393803009,0.008571380401153655,0.01291244166982164
2011-01-10,1.8966670036315918,1.9119999408721924,1.8700000047683716,1.878000020980835,20140500,0.001761324650597883,0.0016890470069828214,0.009939820256768428,0.0074362904219000825
2011-01-11,1.797333002090454,1.9140000343322754,1.7946670055389404,1.906000018119812,25653000,0.0015538630352205322,0.0017480162197804777,-0.05701312434223023,-0.05237292648152814
2011-01-12,1.797333002090454,1.8266669511795044,1.7680000066757202,1.8006670475006104,14466000,0.0015538630352205322,0.001526180398575822,-0.0018515612949012552,0.0
2011-01-13,1.7480000257492065,1.7979999780654907,1.74399995803833,1.797333002090454,10854000,0.0014508298461378463,0.001519158753813049,-0.027447877651981593,-0.027447877651981645
2011-01-14,1.7166670560836792,1.7719999551773071,1.707332968711853,1.7433329820632935,17880000,0.0013853901336473775,0.0014054323610475788,-0.015295945326551577,-0.017925039590372838
2011-01-18,1.7093329429626465,1.7093329429626465,1.649999976158142,1.698667049407959,24325500,0.0013700726498871007,0.0013113639625943628,0.006278978307376312,-0.004272297936307123
2011-01-19,1.6019999980926514,1.6979999542236328,1.5833330154418945,1.6846669912338257,35572500,0.0011459050357724555,0.0012818792306655581,-0.049070227867781875,-0.0627922987805779
2011-01-20,1.5080000162124634,1.6299999952316284,1.4913330078125,1.6019999980926514,34198500,0.000949583657556062,0.001107778944665943,-0.05867664294138877,-0.058676642941388746
2011-01-21,1.5360000133514404,1.5726670026779175,1.5140000581741333,1.5413329601287842,18255000,0.0010080623712582146,0.0009800115219145034,-0.0034599576569738456,0.018567637160444184
2011-01-24,1.6326669454574585,1.6540000438690186,1.5486669540405273,1.5686670541763306,24676500,0.0012099537435692543,0.0010375783138152472,0.04079890064034827,0.0629342000428097
2011-01-25,1.6453330516815186,1.6593329906463623,1.6013330221176147,1.6433329582214355,19072500,0.0012364072319721792,0.0011948279578959625,0.0012170956896329099,0.007757924088131141
2011-01-26,1.649999976158142,1.658666968345642,1.6066670417785645,1.647333025932312,16198500,0.0012461542236944794,0.0012032522746156008,0.0016189502570803564,0.002836461877340879
2011-01-27,1.6613329648971558,1.6720000505447388,1.6353329420089722,1.6493330001831055,13435500,0.0012698234619650769,0.0012074643074454436,0.007275647011681742,0.006868478122891375
2011-01-28,1.6006669998168945,1.658666968345642,1.5833330154418945,1.658666968345642,15726000,0.0011431210346117934,0.0012271220506977444,-0.03496782032537662,-0.03651643972767182
2011-01-31,1.6066670417785645,1.6080000400543213,1.5666669607162476,1.6033329963684082,12454500,0.0011556522764664208,0.001110586297059297,0.002079446638788044,0.003748463585715456
2011-02-01,1.593999981880188,1.6486669778823853,1.5693329572677612,1.6206669807434082,10617000,0.001129196796290174,0.0011470924226909217,-0.01645433588767751,-0.007884060336704302
2011-02-02,1.5959999561309814,1.6119999885559082,1.5779999494552612,1.6106669902801514,8542500,0.001133373793917828,0.0011260320074817554,-0.009106186590822732,0.0012546890047229198
2011-02-03,1.5753329992294312,1.5933330059051514,1.5433330535888672,1.5880000591278076,7680000,0.0010902103232309649,0.0010782944637970913,-0.007976737674262881,-0.012949221472192907
2011-02-04,1.5640000104904175,1.5779999494552612,1.5479999780654907,1.5626670122146606,8160000,0.0010665410849603674,0.0010249419642657663,0.0008530277182134081,-0.007194027386309587
2011-02-07,1.5379999876022339,1.5506670475006104,1.525333046913147,1.5506670475006104,13426500,0.0010122393688858687,0.0009996695162267572,-0.008168781247266093,-0.016624055443599906
2011-02-08,1.6326669454574585,1.6833330392837524,1.5333329439163208,1.585332989692688,52573500,0.0012099537435692543,0.0010726774994708071,0.02985742179877683,0.061551988698525184
2011-02-09,1.547333002090454,1.6119999885559082,1.519333004951477,1.608667016029358,39534000,0.0010317316095288123,0.0011218199746519126,-0.038127227902200286,-0.05226659583231452
2011-02-10,1.5479999780654907,1.5759999752044678,1.5206669569015503,1.5506670475006104,12541500,0.0010331246059958042,0.0009996695162267572,-0.0017199497722083239,0.0004310487620542425
2011-02-11,1.5499999523162842,1.5833330154418945,1.5293329954147339,1.5499999523162842,9517500,0.0010373016036234583,0.0009982645847303156,0.0,0.0012919730485350112
2011-02-14,1.5386669635772705,1.6093330383300781,1.536666989326477,1.5759999752044678,19246500,0.0010136323653528606,0.0010530217646981294,-0.023688459527008394,-0.007311605863005277
2011-02-15,1.5226670503616333,1.5446670055389404,1.503999948501587,1.534000039100647,14305500,0.000980216135359963,0.0009645680710316212,-0.007387867307785711,-0.010398555109312757
2011-02-16,1.6486669778823853,1.664667010307312,1.5379999876022339,1.5399999618530273,61726500,0.0012433702225338173,0.0009772041695211493,0.0705629991695602,0.08274949371947526
2011-02-17,1.5733330249786377,1.6993329524993896,1.5700000524520874,1.6419999599456787,39276000,0.001086033325603311,0.0011920206055026084,-0.04181908443488189,-0.045693856863991744
2011-02-18,1.5453330278396606,1.565999984741211,1.5306669473648071,1.5553330183029175,35560500,0.0010275546119011582,0.001009496253843308,-0.006429485097775525,-0.017796611838969856
