day,sentiment_score,prob_negative,prob_neutral,prob_positive,Text
2012-04-11,0.07094831392168999,0.016788501292467117,0.8954746723175049,0.0877368152141571,1
2012-04-14,0.2622836325317621,0.010813942179083824,0.7160884141921997,0.27309757471084595,1
2012-04-18,0.011749086901545525,0.031141040846705437,0.9259688258171082,0.04289012774825096,1
2012-04-19,0.1923976493999362,0.011732910759747028,0.7841365337371826,0.20413056015968323,2
2012-04-22,0.2107536280527711,0.014109200797975063,0.7610279321670532,0.22486282885074615,1
2012-04-23,0.36971626337617636,0.03126160893589258,0.5677604973316193,0.40097787231206894,2
2012-04-24,0.11960618197917938,0.009834721684455872,0.8607243895530701,0.12944090366363525,1
2012-04-30,0.0290571137641867,0.1885724157715837,0.5937980512777964,0.21762952953577042,3
2012-05-03,0.06746647041290998,0.01432346273213625,0.9038865764935812,0.08178993314504623,3
2012-05-05,0.01675450149923563,0.02264299150556326,0.9379595220088959,0.03939749300479889,2
2012-05-08,0.028442468494176865,0.05461425706744194,0.8623290657997131,0.0830567255616188,1
2012-05-09,0.28751798160374165,0.01237727515399456,0.6877273917198181,0.2998952567577362,1
2012-05-10,0.0302857868373394,0.017554007470607758,0.93460613489151,0.04783979430794716,1
2012-05-11,0.31522429920732975,0.011204336459438006,0.6623670359452566,0.3264286356667678,3
2012-05-14,-0.18352405913174152,0.2120375633239746,0.7594489455223083,0.028513504192233086,1
2012-05-19,-0.17615072801709175,0.24455268308520317,0.6870453059673309,0.06840195506811142,2
2012-05-20,-0.023873981088399887,0.07113824598491192,0.8815975189208984,0.04726426489651203,2
2012-05-22,0.24303809149811664,0.023351587044696014,0.7102587421735128,0.26638967854281265,9
2012-05-23,0.007665855810046196,0.023948879912495613,0.9444364309310913,0.03161473572254181,1
2012-05-24,0.0050605121068656445,0.07103761425241828,0.8528642654418945,0.07609812635928392,4
2012-05-25,0.08477537054568529,0.018331702798604965,0.8785611987113953,0.10310707334429026,2
2012-05-31,-0.04353054612874985,0.10703990732630093,0.8294506669044495,0.06350936119755109,3
2012-06-05,0.03269686922430992,0.014398116618394852,0.9385068416595459,0.04709498584270477,1
2012-06-14,0.09683005325496197,0.015882255509495735,0.8714054822921753,0.1127123087644577,2
2012-06-16,0.078654820099473,0.01792762242257595,0.8854898810386658,0.09658244252204895,1
2012-06-18,-0.008583784103393555,0.04190458357334137,0.924774706363678,0.033320799469947815,1
2012-06-20,0.13454772345721722,0.009271534159779549,0.84690922498703,0.14381925761699677,1
2012-06-22,0.05265248892828822,0.024726524483412504,0.897894412279129,0.07737901341170073,2
2012-06-27,0.019412577152252197,0.02479517584045728,0.9309970537821451,0.04420775299270948,3
2012-06-28,-0.031203944236040115,0.0573282353579998,0.9165474772453308,0.026124291121959686,1
2012-06-30,0.06514474749565125,0.0260685533285141,0.8827181458473206,0.09121330082416534,1
2012-07-01,0.22242445684969425,0.01666349358856678,0.7442485690116882,0.23908795043826103,2
2012-07-05,0.0783141478896141,0.02078651636838913,0.8801128268241882,0.09910066425800323,1
2012-07-07,0.11453461088240147,0.023985451087355614,0.8374944925308228,0.13852006196975708,1
2012-07-12,0.33250264544039965,0.01994455885142088,0.6276082247495651,0.3524472042918205,2
2012-07-14,-0.033436620607972145,0.061069976538419724,0.9112966656684875,0.02763335593044758,1
2012-07-15,-0.0008810330182313919,0.04125445708632469,0.9183720648288727,0.0403734240680933,2
2012-07-17,0.037588153034448624,0.023767631500959396,0.9148766398429871,0.06135578453540802,1
2012-07-21,0.060356556748350464,0.02338858259220918,0.8928662538528442,0.08374513934055965,3
2012-07-23,-0.051421793177723885,0.09303229674696922,0.8653571903705597,0.04161050356924534,2
2012-07-27,0.028869308265192167,0.07667058067662376,0.8177895375660488,0.10553988894181592,7
2012-07-31,0.3713356452062726,0.01743112225085497,0.5938020795583725,0.38876676745712757,2
2012-08-01,0.018219434656202793,0.04901752341538668,0.8837455113728842,0.06723695807158947,6
2012-08-03,0.12292419234290719,0.010490068700164557,0.8560956418514252,0.13341426104307175,2
2012-08-04,0.14255921635776758,0.013984455727040768,0.8294719457626343,0.15654367208480835,1
2012-08-22,0.38883038191124797,0.012510840315371752,0.5861479490995407,0.4013412222266197,2
2012-08-25,0.13000622391700745,0.01770240068435669,0.8345889449119568,0.14770862460136414,1
2012-08-27,0.33609855237106484,0.026321163401007652,0.6112590978542963,0.3624197157720725,3
2012-08-29,0.16778454650193453,0.015900482423603535,0.8004145324230194,0.18368502892553806,2
2012-09-06,0.0205021221190691,0.01960434578359127,0.9402892589569092,0.04010646790266037,1
2012-09-13,0.08840851299464703,0.012468459084630013,0.8866544961929321,0.10087697207927704,1
2012-09-14,0.011692231521010399,0.023725664243102074,0.9408565163612366,0.03541789576411247,1
2012-09-17,0.19221100118011236,0.010206998325884342,0.7873750329017639,0.2024179995059967,1
2012-09-22,0.08498301263898611,0.011034996248781681,0.8929469585418701,0.09601800888776779,1
2012-09-24,0.05179063230752945,0.017588891088962555,0.9130316376686096,0.069379523396492,1
2012-09-25,0.09159161616116762,0.009143593721091747,0.8901212811470032,0.10073520988225937,1
2012-09-30,0.1741840047761798,0.010804985649883747,0.8042060136795044,0.18498899042606354,1
2012-10-01,0.011914157308638096,0.022398343309760094,0.9432891011238098,0.03431250061839819,2
2012-10-02,0.04868817701935768,0.013206101953983307,0.9248995780944824,0.06189427897334099,1
2012-10-03,-0.20708096772432327,0.2400369793176651,0.7270069718360901,0.03295601159334183,1
2012-10-04,-0.0023739468306303024,0.02820311114192009,0.9459677338600159,0.025829164311289787,1
2012-10-07,0.05431602615863085,0.014737973921000957,0.9162079691886902,0.0690540000796318,1
2012-10-08,0.5042178900912404,0.01208707969635725,0.47160789370536804,0.5163049697875977,1
2012-10-11,0.03937881253659725,0.017319293692708015,0.9259825944900513,0.05669810622930527,1
2012-10-22,0.014078818261623383,0.024399954825639725,0.9371213316917419,0.03847877308726311,1
2012-10-28,0.15030141808092595,0.023385223373770712,0.8029281377792359,0.17368664145469664,5
2012-11-03,0.03485320508480072,0.015302070416510105,0.934542715549469,0.050155275501310825,2
2012-11-06,0.09440351650118828,0.013126637786626816,0.8793432116508484,0.1075301542878151,1
2012-11-07,0.0047081150114536285,0.026138782501220703,0.94301438331604,0.03084689751267433,1
2012-11-12,-3.3721327781677246e-05,0.034536369144916534,0.9309609532356262,0.03450264781713486,1
2012-11-13,0.1028172355145216,0.012912200763821602,0.8713583946228027,0.1157294362783432,1
2012-11-16,0.1782269631512463,0.014699857216328382,0.7923733592033386,0.1929268203675747,2
2012-11-19,0.06562968343496323,0.03192368894815445,0.8705229163169861,0.09755337238311768,1
2012-11-20,-0.029711122624576092,0.06750650517642498,0.8946981132030487,0.03779538255184889,4
2012-11-21,0.014757199212908745,0.02974706795066595,0.9257486462593079,0.044504267163574696,2
2012-11-22,0.055668060667812824,0.02127226907759905,0.9017874002456665,0.07694032974541187,2
2012-11-23,-0.00891850795596838,0.04369512014091015,0.9215282499790192,0.03477661218494177,2
2012-11-24,0.04071160405874252,0.020178768783807755,0.9189308285713196,0.06089037284255028,1
2012-11-25,-0.001291045919060707,0.027594225481152534,0.9461025595664978,0.026303179562091827,1
2012-11-27,0.046134970150887966,0.020171265738705795,0.9135225216547648,0.06630623588959376,3
2012-11-28,0.6239283625036478,0.024158066138625145,0.3277554214000702,0.648086428642273,1
2012-11-29,0.23925365135073662,0.02979477122426033,0.7011568546295166,0.26904842257499695,1
2012-12-02,0.2502622175961733,0.009930742904543877,0.7298763394355774,0.26019296050071716,1
2012-12-04,0.9405348673462868,0.019996128976345062,0.0194728784263134,0.9605309963226318,1
2012-12-05,0.033788951113820076,0.018361100926995277,0.9294888377189636,0.05215005204081535,1
2012-12-09,0.11897213151678443,0.022597620729357004,0.8358325958251953,0.14156975224614143,2
2012-12-11,0.22780687548220158,0.009929826483130455,0.7523335218429565,0.23773670196533203,1
2012-12-12,-0.10963533925158638,0.15566197862582548,0.7983113655022213,0.046026639374239106,7
2012-12-14,-0.17670201770961286,0.22312876023352146,0.7304445236921311,0.04642674252390862,5
2012-12-19,0.4387675393372774,0.012920914217829704,0.5353906452655792,0.4516884535551071,2
2012-12-24,0.04031251650303602,0.017876156605780125,0.9239351600408554,0.05818867310881615,4
2012-12-25,0.06123502179980278,0.022855009883642197,0.8930549621582031,0.08409003168344498,1
2012-12-29,0.06719398032873869,0.41333188582211733,0.10614222288131714,0.480525866150856,2
2013-01-04,0.05003074882552028,0.015299387741833925,0.9193704724311829,0.0653301365673542,2
2013-01-10,0.0058191558346152306,0.036820593290030956,0.9205396175384521,0.04263974912464619,2
2013-01-15,-0.0065119341015815735,0.03355766460299492,0.9393965005874634,0.027045730501413345,1
2013-01-26,0.008238475769758224,0.0391874760389328,0.9133865833282471,0.047425951808691025,1
2013-01-30,-0.006351718679070473,0.029384156689047813,0.9475833773612976,0.02303243800997734,1
2013-02-04,0.05691789835691452,0.17122094829877219,0.6006402571996053,0.2281388466556867,3
2013-02-08,-0.000820928563674291,0.042897952099641166,0.915024995803833,0.04207702353596687,3
2013-02-09,0.018784314393997192,0.028387293219566345,0.9244410991668701,0.04717160761356354,1
2013-02-10,-0.012525457888841629,0.046256158500909805,0.9200131297111511,0.033730700612068176,1
2013-02-11,0.08563573751598597,0.050588203594088554,0.813187857468923,0.13622394111007452,6
2013-02-14,0.05872736033052206,0.011528507806360722,0.9182155728340149,0.07025586813688278,1
2013-02-15,0.024948884267359972,0.027044085320085287,0.9209628999233246,0.05199296958744526,2
2013-02-16,0.03261619806289673,0.023125894367694855,0.92113196849823,0.05574209243059158,1
2013-02-18,0.19477025419473648,0.015949659049510956,0.7733303904533386,0.21071991324424744,1
2013-02-19,0.7074109958484769,0.009966547600924969,0.2726558446884155,0.7173775434494019,1
2013-02-23,0.07797151990234852,0.01472916267812252,0.8925701379776001,0.09270068258047104,1
2013-02-25,0.7291272776201367,0.008315752260386944,0.25424113869667053,0.7374430298805237,1
2013-02-26,0.39545095432549715,0.010385836474597454,0.5837773680686951,0.4058367908000946,1
2013-02-27,0.032667615140477814,0.048629424845178924,0.8700735966364542,0.08129703998565674,3
2013-03-01,0.12535638685027758,0.13625105954706668,0.6021414913237095,0.2616074463973443,15
2013-03-02,0.06710343156009912,0.012422769330441952,0.9080510139465332,0.07952620089054108,1
2013-03-06,0.4395941626280546,0.00941719301044941,0.5415714979171753,0.44901135563850403,1
2013-03-08,-0.020116053832074005,0.10159568664514357,0.8169246812661489,0.08147963281306955,9
2013-03-09,0.01474004052579403,0.03574165143072605,0.9137766659259796,0.05048169195652008,2
2013-03-10,0.10183843597769737,0.010112021118402481,0.8779375553131104,0.11195045709609985,1
2013-03-17,0.11314732627943158,0.015851428266614676,0.8551498055458069,0.12899875454604626,2
2013-03-19,0.030752437189221382,0.02166198380291462,0.9259235262870789,0.052414420992136,1
2013-03-20,0.27609522951145965,0.013519584511717161,0.69686558842659,0.28961481402317685,3
2013-03-23,0.04745133500546217,0.10029685424847735,0.7519549661212497,0.1477481892539395,9
2013-03-24,0.010978532023727894,0.03657305147498846,0.9158754050731659,0.047551583498716354,2
2013-03-25,-0.007277262397110462,0.07727199420332909,0.8527332544326782,0.06999473180621862,2
2013-03-26,0.25652438091735047,0.0773231281588475,0.58882936835289,0.3338475090761979,6
2013-03-29,0.009376722077528635,0.04097606986761093,0.9086711406707764,0.050352791945139565,3
2013-03-30,0.07810663307706515,0.028253773227334023,0.8653858502705892,0.10636040630439918,3
2013-03-31,0.15452846139669418,0.023934563621878624,0.7976024448871613,0.1784630250185728,2
2013-04-01,0.5940221743658185,0.02532778959721327,0.3553222566843033,0.6193499639630318,4
2013-04-02,0.06283463526051491,0.031819772557355464,0.8735258355736732,0.09465440781787038,8
2013-04-03,0.010830194689333439,0.02601560950279236,0.9371385872364044,0.0368458041921258,2
2013-04-08,0.03885553777217865,0.03152862656861544,0.8980872184038162,0.07038416434079409,4
2013-04-09,0.06443252041935921,0.06313790474087,0.8092916533350945,0.1275704251602292,8
2013-04-10,0.22376103280112147,0.014957249630242586,0.7463244795799255,0.23871828243136406,2
2013-04-11,-0.02998977117240429,0.18523490764200687,0.6595199465751648,0.15524513646960258,5
2013-04-13,0.32105411402881145,0.00870014913380146,0.6615455746650696,0.3297542631626129,1
2013-04-17,0.07279439084231853,0.017293762415647507,0.8926180601119995,0.09008815325796604,2
2013-04-18,0.22569516627117991,0.012655321974307299,0.7489942312240601,0.2383504882454872,2
2013-04-21,0.777575334534049,0.008937815204262733,0.20454902946949005,0.7865131497383118,1
2013-04-22,0.06156014154354731,0.020547684282064438,0.8973444302876791,0.08210782582561175,3
2013-04-23,0.03737591137178242,0.08576167072169483,0.7911007180809975,0.12313758209347725,8
2013-04-24,-0.09181158477440476,0.5056877471506596,0.08043612912297249,0.4138761623762548,2
2013-04-25,0.09972604010254145,0.07760487031191587,0.7450642347335815,0.1773309104144573,5
2013-04-26,0.18039224110543728,0.17029155418276787,0.47902466356754303,0.35068379528820515,2
2013-04-28,0.01607828587293625,0.024626474827528,0.9346688389778137,0.04070476070046425,1
2013-04-30,0.16386250825598836,0.01200661389157176,0.8121242821216583,0.17586912214756012,2
2013-05-01,-0.2940555499866605,0.3424029605463147,0.6092496126890182,0.04834741055965423,5
2013-05-02,0.03513364400714636,0.029657622799277306,0.9055510858694712,0.06479126680642366,6
2013-05-03,0.10887054059033592,0.11922869893411796,0.6526720474163691,0.22809923952445388,12
2013-05-04,0.002413446083664894,0.055242874970038734,0.8871007959047953,0.05765632105370363,3
2013-05-05,0.045518608996644616,0.022562457947060466,0.909356489777565,0.06808106694370508,4
2013-05-06,0.03477057379980882,0.028843578572074573,0.9075422485669454,0.06361415237188339,3
2013-05-07,-0.03684279397130012,0.08894834481179714,0.8589460849761963,0.05210555084049702,5
2013-05-08,0.2506794771179557,0.016667851246893406,0.7159848511219025,0.2673473283648491,2
2013-05-09,0.12314712512306869,0.020635577151551843,0.8355817198753357,0.14378270227462053,4
2013-05-12,-0.04667499754577875,0.12276203371584415,0.8011509358882904,0.0760870361700654,10
2013-05-13,0.04336471650749445,0.023599811457097532,0.9094356536865235,0.06696452796459199,5
2013-05-14,-0.01689807139337063,0.04867753945291042,0.9195429682731628,0.031779468059539795,2
2013-05-15,0.027645288035273552,0.018225176259875298,0.935904324054718,0.04587046429514885,1
2013-05-18,0.015242784284055233,0.046671305783092976,0.891414612531662,0.06191409006714821,2
2013-05-19,0.03199518704786897,0.02078085718676448,0.9264430403709412,0.052776044234633446,2
2013-05-20,0.07024542847648263,0.021403567399829626,0.8869473934173584,0.09164899587631226,2
2013-05-22,0.45515519194304943,0.016833605244755745,0.511177659034729,0.4719887971878052,1
2013-05-23,-0.1766811665147543,0.2091830919186274,0.7583149671554565,0.03250192540387312,3
2013-05-24,-0.10227290339147051,0.14728409502034387,0.8077046871185303,0.04501119162887335,6
2013-05-25,0.02007497983868234,0.06761184372589923,0.8447013311088085,0.08768682356458157,32
2013-05-26,-0.08457126002758741,0.14232246670871973,0.7999263107776642,0.05775120668113232,2
2013-05-30,0.16641620406880975,0.02926982333883643,0.7750441133975983,0.19568602740764618,2
2013-06-03,0.5283997748047113,0.011817552770177523,0.4479650954405467,0.5402173275748888,3
2013-06-05,0.025187574326992035,0.033662889152765274,0.9074866771697998,0.05885046347975731,1
2013-06-06,-0.26183258928358555,0.3217545996109645,0.6183233857154846,0.059922010327378906,3
2013-06-08,0.07117405580356717,0.025431790854781866,0.8779623806476593,0.09660584665834904,2
2013-06-10,0.07783685903996229,0.01271896529942751,0.8967252373695374,0.0905558243393898,1
2013-06-12,0.3980403388850391,0.010355182457715273,0.5812493115663528,0.40839552134275436,2
2013-06-18,0.03043797961436212,0.02089092996902764,0.9277801960706711,0.05132890958338976,4
2013-06-19,-0.35623937100172043,0.3880771994590759,0.5800849795341492,0.0318378284573555,1
2013-06-20,0.10541979875415564,0.013995260931551456,0.8665897846221924,0.11941505968570709,1
2013-06-21,-0.05297567788511515,0.11123554594814777,0.8305045962333679,0.05825986806303263,2
2013-06-24,0.015251537784934044,0.024178894236683846,0.93639075756073,0.03943043202161789,1
2013-06-25,0.018511536841591198,0.02287128505607446,0.9357458750406901,0.04138282189766566,3
2013-06-28,0.06626899229983489,0.027223818625013035,0.8792833884557089,0.09349281092484792,3
2013-06-29,0.023328568786382675,0.024633225053548813,0.9274049997329712,0.04796179383993149,1
2013-06-30,0.09247348643839359,0.02282380871474743,0.8618788123130798,0.11529729515314102,1
2013-07-02,0.86295863147825,0.013250329531729221,0.11054074019193649,0.8762089610099792,1
2013-07-06,0.053662979044020176,0.012099347077310085,0.9221382737159729,0.06576232612133026,1
2013-07-09,0.029237227514386177,0.027749331668019295,0.9152640700340271,0.05698655918240547,2
2013-07-10,0.19899414805695415,0.03016676800325513,0.7406723499298096,0.22916091606020927,2
2013-07-15,0.3322941238060594,0.019589988701045512,0.6285259276628494,0.3518841125071049,5
2013-07-23,0.045205521397292614,0.012893208302557468,0.9290080070495605,0.05809872969985008,1
2013-07-24,-0.0023005418479442596,0.046233389526605606,0.9098337292671204,0.043932847678661346,1
2013-07-28,0.18845738610252738,0.0076630995608866215,0.7962164878845215,0.196120485663414,1
2013-08-01,0.08266812190413475,0.03228132799267769,0.8527691960334778,0.11494944989681244,1
2013-08-07,-0.008899025619029999,0.03493577241897583,0.9390274286270142,0.02603674679994583,1
2013-08-12,0.007473498582839966,0.03382626734673977,0.9248739878336588,0.041299765929579735,3
2013-08-14,0.013451170176267624,0.04345552995800972,0.8996378183364868,0.056906700134277344,1
2013-08-16,0.0017448756843805313,0.027865257114171982,0.9425245523452759,0.029610132798552513,1
2013-08-20,0.9183120327070355,0.011753837577998638,0.05818035826086998,0.9300658702850342,1
2013-08-23,0.04538512392900884,0.01700171106494963,0.9206114709377289,0.06238683499395847,4
2013-08-24,0.3516289256513119,0.016118768602609634,0.6161335110664368,0.3677476942539215,1
2013-09-04,-0.09655879996716976,0.11827506870031357,0.8600085973739624,0.021716268733143806,1
2013-09-05,0.0470063709653914,0.013123929034918547,0.9267457723617554,0.060130300000309944,2
2013-09-06,0.009557751938700676,0.024209653958678246,0.942022979259491,0.03376740589737892,1
2013-09-07,-0.08960015326738358,0.11989829689264297,0.8498035669326782,0.0302981436252594,1
2013-09-10,0.11074004229158163,0.021573614018658798,0.8461127281188965,0.13231365631024042,3
2013-09-13,-0.06564714759588242,0.12584221363067627,0.8139626383781433,0.060195066034793854,1
2013-09-15,0.08072245493531227,0.011575382202863693,0.8961266875267029,0.09229783713817596,1
2013-09-18,0.06411993643268943,0.013441665563732386,0.9089967310428619,0.07756160199642181,2
2013-09-19,0.3486307645216584,0.015613659285008907,0.6201419085264206,0.36424442380666733,2
2013-09-20,0.4034636286087334,0.013054171111434698,0.5704280287027359,0.4165177997201681,2
2013-09-25,0.4506322033703327,0.014883935451507568,0.5195998921990395,0.4655161388218403,2
2013-09-27,0.011602161452174187,0.02178194187581539,0.9448339343070984,0.03338410332798958,1
2013-09-29,0.2620695393222074,0.030540216869364183,0.6768500118826827,0.29260975619157154,6
2013-10-04,0.021790018305182457,0.02282949723303318,0.9325509071350098,0.04461951553821564,1
2013-10-26,0.026758896186947823,0.01799839176237583,0.9372442960739136,0.044757287949323654,1
2013-10-30,0.14520479831844568,0.01016279961913824,0.8344695568084717,0.15536759793758392,1
2013-11-02,0.0876096598803997,0.01584293320775032,0.8807044625282288,0.10345259308815002,1
2013-11-10,-0.09065492264926434,0.1092667430639267,0.8721213936805725,0.01861182041466236,1
2013-11-12,-0.7180863618850708,0.7400627136230469,0.23796096444129944,0.021976351737976074,1
2013-11-14,0.016875995323061943,0.017356326803565025,0.9484113454818726,0.03423232212662697,1
2013-11-19,0.04547230969183147,0.20056157023645937,0.5534045249223709,0.24603387992829084,4
2013-11-21,0.27848314121365547,0.04675225540995598,0.6280122995376587,0.32523539662361145,1
2013-11-23,0.061907917726784945,0.016585974488407373,0.9049201309680939,0.07849389221519232,4
2013-11-24,0.05796021595597267,0.016133572906255722,0.9097726941108704,0.0740937888622284,1
2013-11-26,0.013368740677833557,0.10405544936656952,0.778520405292511,0.11742419004440308,1
2013-11-28,0.014425750313834711,0.09368362040682272,0.7982069863514467,0.10810937072065743,11
2013-11-29,0.0059468671679496765,0.029925581067800522,0.9342020153999329,0.0358724482357502,1
2013-11-30,0.03682472463697195,0.04814267624169588,0.8668898642063141,0.08496740087866783,2
2013-12-02,0.0205763247795403,0.05810361681506038,0.8632164001464844,0.07867994159460068,4
2013-12-03,-0.02166505705099553,0.16659427201375365,0.6884765196591616,0.14492921496275812,8
2013-12-04,0.014005005359649658,0.02177754044532776,0.94243985414505,0.03578254580497742,1
2013-12-05,0.08895836087564628,0.022993265961607296,0.8650551040967306,0.11195162683725357,3
2013-12-10,-0.06650223024189472,0.09383165091276169,0.8788388967514038,0.027329420670866966,1
2013-12-19,0.09264821279793978,0.009401789866387844,0.8885481953620911,0.10205000266432762,2
2013-12-21,0.08012467715889215,0.014420908875763416,0.8910335302352905,0.09454558603465557,2
2013-12-22,0.18972077500075102,0.010630001313984394,0.7890191674232483,0.2003507763147354,1
2013-12-26,0.04073713906109333,0.01990259625017643,0.919457733631134,0.06063973531126976,1
2014-01-06,0.162821589037776,0.015943272039294243,0.8052918612957001,0.17876486107707024,2
2014-01-07,0.0086904838681221,0.049590229988098145,0.892129123210907,0.058280713856220245,1
2014-01-23,0.03474321495741606,0.01401794794946909,0.9372209310531616,0.04876116290688515,1
2014-01-26,0.07832949701696634,0.01916383362064759,0.8833428025245667,0.09749333063761394,3
2014-01-30,0.05717951711267233,0.014882960356771946,0.9130545258522034,0.07206247746944427,1
2014-02-02,0.5324369873851538,0.02304873801767826,0.42146551609039307,0.555485725402832,1
2014-02-07,0.850087558850646,0.013194287195801735,0.12352386862039566,0.8632818460464478,1
2014-02-09,0.12838920671492815,0.022746670059859753,0.8261174261569977,0.1511358767747879,2
2014-02-11,0.11051460728049278,0.04529983177781105,0.798885703086853,0.15581443905830383,1
2014-02-14,0.009069539606571198,0.03049122914671898,0.9299479722976685,0.039560768753290176,1
2014-02-24,0.4268062375485897,0.010214332491159439,0.5527651011943817,0.43702057003974915,2
